       1.008931        0.933302
       1.008931        0.917794
       1.008931        0.908095
       1.008931        0.901080
       1.008931        0.895188
       1.008930        0.889996
       1.008930        0.885223
       1.008930        0.880976
       1.008930        0.876951
       1.008930        0.873059
       1.008930        0.869398
       1.008930        0.865776
       1.008930        0.862384
       1.008930        0.858989
       1.008930        0.855692
       1.008930        0.852388
       1.008930        0.849159
       1.008930        0.846044
       1.008930        0.842872
       1.008930        0.839722
       1.008930        0.836619
       1.008930        0.833491
       1.008930        0.830393
       1.008930        0.827296
       1.008930        0.824140
       1.008930        0.821072
       1.008929        0.817911
       1.008929        0.814797
       1.008929        0.811624
       1.008929        0.808427
       1.008929        0.805244
       1.008929        0.802107
       1.008928        0.798851
       1.008928        0.795602
       1.008928        0.792315
       1.008928        0.789060
       1.008927        0.785722
       1.008927        0.782436
       1.008927        0.779035
       1.008926        0.775630
       1.008926        0.772219
       1.008925        0.768764
       1.008925        0.765237
       1.008924        0.761794
       1.008924        0.758233
       1.008923        0.754620
       1.008922        0.751045
       1.008921        0.747353
       1.008921        0.743705
       1.008920        0.739948
       1.008918        0.736237
       1.008917        0.732437
       1.008916        0.728613
       1.008914        0.724782
       1.008913        0.720821
       1.008911        0.716911
       1.008909        0.712886
       1.008907        0.708896
       1.008905        0.704850
       1.008902        0.700740
       1.008899        0.696668
       1.008896        0.692461
       1.008892        0.688182
       1.008889        0.683948
       1.008884        0.679607
       1.008880        0.675271
       1.008875        0.670783
       1.008869        0.666424
       1.008863        0.661924
       1.008856        0.657376
       1.008849        0.652731
       1.008840        0.648039
       1.008831        0.643448
       1.008821        0.638647
       1.008810        0.633901
       1.008798        0.629018
       1.008785        0.624202
       1.008771        0.619194
       1.008755        0.614241
       1.008737        0.609062
       1.008718        0.604063
       1.008696        0.599078
       1.008673        0.593558
       1.008647        0.588300
       1.008619        0.583127
       1.008588        0.577782
       1.008553        0.572133
       1.008516        0.566626
       1.008474        0.561120
       1.008429        0.555375
       1.008378        0.549818
       1.008323        0.543997
       1.008262        0.538249
       1.008195        0.532206
       1.008122        0.526323
       1.008041        0.520222
       1.007952        0.514234
       1.007854        0.507874
       1.007747        0.501748
       1.007628        0.495282
       1.007498        0.488911
       1.007355        0.482496
       1.007197        0.475883
       1.007024        0.469251
       1.006833        0.462463
       1.006623        0.455745
       1.006393        0.448802
       1.006139        0.441650
       1.005860        0.434769
       1.005553        0.427476
       1.005215        0.420173
       1.004843        0.412978
       1.004434        0.405267
       1.003985        0.397652
       1.003490        0.390002
       1.002946        0.382297
       1.002347        0.374219
       1.001689        0.366206
       1.000965        0.357993
       1.000168        0.349945
       0.999292        0.341292
       0.998328        0.332706
       0.997267        0.324213
       0.996101        0.315265
       0.994818        0.306183
       0.993406        0.296908
       0.991854        0.287638
       0.990146        0.278198
       0.988267        0.268566
       0.986200        0.258806
       0.983926        0.248585
       0.981425        0.238251
       0.978674        0.228083
       0.975647        0.216991
       0.972318        0.206016
       0.968655        0.195430
       0.964626        0.183775
       0.960194        0.171911
       0.955318        0.160029
       0.949954        0.147639
       0.944053        0.135340
       0.937561        0.122261
       0.930419        0.109224
       0.922563        0.095389
       0.913919        0.081540
       0.904411        0.066570
       0.893949        0.052764
       0.882441        0.036790
       0.869779        0.020549
       0.855849        0.004714
       0.840523       -0.012996
       0.823662       -0.030382
       0.805111       -0.049420
       0.784701       -0.069186
       0.762246       -0.090262
       0.737539       -0.111906
       0.710355       -0.136593
       0.680446       -0.162689
       0.647536       -0.192011
       0.611323       -0.223076
       0.571502       -0.259990
       0.525326       -0.302248
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
