       1.008930        0.847941
       1.008929        0.812031
       1.008928        0.792634
       1.008927        0.778989
       1.008925        0.768117
       1.008924        0.758799
       1.008922        0.750514
       1.008920        0.742923
       1.008918        0.735881
       1.008916        0.729227
       1.008913        0.723039
       1.008911        0.717005
       1.008908        0.711133
       1.008905        0.705374
       1.008901        0.699831
       1.008897        0.694323
       1.008893        0.688963
       1.008888        0.683615
       1.008883        0.678368
       1.008877        0.673165
       1.008871        0.667934
       1.008864        0.662676
       1.008856        0.657525
       1.008847        0.652303
       1.008838        0.647171
       1.008828        0.641949
       1.008817        0.636807
       1.008804        0.631551
       1.008791        0.626329
       1.008776        0.621033
       1.008759        0.615813
       1.008741        0.610468
       1.008721        0.605086
       1.008699        0.599682
       1.008675        0.594303
       1.008648        0.588773
       1.008619        0.583306
       1.008587        0.577664
       1.008552        0.572134
       1.008513        0.566477
       1.008470        0.560698
       1.008423        0.554970
       1.008371        0.549112
       1.008314        0.543203
       1.008252        0.537373
       1.008183        0.531253
       1.008107        0.525297
       1.008024        0.519170
       1.007932        0.512872
       1.007831        0.506681
       1.007720        0.500359
       1.007598        0.493912
       1.007464        0.487544
       1.007316        0.480833
       1.007154        0.474335
       1.006975        0.467570
       1.006779        0.460909
       1.006563        0.453908
       1.006325        0.446918
       1.006063        0.439762
       1.005776        0.432799
       1.005459        0.425416
       1.005111        0.418190
       1.004728        0.410633
       1.004307        0.403202
       1.003844        0.395765
       1.003334        0.387741
       1.002774        0.380094
       1.002157        0.371936
       1.001479        0.363962
       1.000733        0.355683
       0.999913        0.347280
       0.999010        0.338927
       0.998018        0.330242
       0.996926        0.321503
       0.995725        0.312569
       0.994404        0.303557
       0.992952        0.294388
       0.991354        0.285159
       0.989597        0.275096
       0.987664        0.265937
       0.985538        0.255680
       0.983201        0.245886
       0.980630        0.235275
       0.977802        0.225007
       0.974693        0.213666
       0.971273        0.203006
       0.967513        0.192359
       0.963378        0.180248
       0.958832        0.168197
       0.953832        0.156857
       0.948335        0.144367
       0.942292        0.131749
       0.935648        0.118550
       0.928344        0.105266
       0.920315        0.092328
       0.911489        0.077956
       0.901789        0.062786
       0.891129        0.048435
       0.879415        0.032825
       0.866543        0.017023
       0.852402        0.000841
       0.836868       -0.016649
       0.819807       -0.034606
       0.801072       -0.053373
       0.780501       -0.073319
       0.757920       -0.094149
       0.733138       -0.116542
       0.705947       -0.140074
       0.676120       -0.167257
       0.643413       -0.194829
       0.607558       -0.227038
       0.568136       -0.263671
