       1.008930        0.849101
       1.008929        0.810874
       1.008928        0.791880
       1.008927        0.778411
       1.008925        0.767538
       1.008924        0.758395
       1.008922        0.750080
       1.008920        0.742595
       1.008918        0.735589
       1.008916        0.728958
       1.008913        0.722741
       1.008911        0.716679
       1.008908        0.710830
       1.008905        0.705114
       1.008901        0.699619
       1.008897        0.694031
       1.008893        0.688782
       1.008888        0.683450
       1.008883        0.678152
       1.008877        0.672872
       1.008871        0.667719
       1.008864        0.662517
       1.008856        0.657406
       1.008847        0.652148
       1.008838        0.647065
       1.008828        0.641788
       1.008817        0.636658
       1.008804        0.631490
       1.008791        0.626120
       1.008776        0.620928
       1.008759        0.615713
       1.008741        0.610244
       1.008721        0.605028
       1.008699        0.599549
       1.008675        0.594125
       1.008648        0.588705
       1.008619        0.583175
       1.008587        0.577640
       1.008552        0.571911
       1.008513        0.566354
       1.008470        0.560659
       1.008423        0.554816
       1.008371        0.549037
       1.008314        0.543271
       1.008252        0.537154
       1.008183        0.531222
       1.008107        0.525124
       1.008024        0.519121
       1.007932        0.512866
       1.007831        0.506589
       1.007720        0.500231
       1.007598        0.493858
       1.007464        0.487376
       1.007316        0.480882
       1.007154        0.474165
       1.006975        0.467574
       1.006779        0.460704
       1.006563        0.453879
       1.006325        0.446814
       1.006063        0.439906
       1.005776        0.432733
       1.005459        0.425438
       1.005111        0.418099
       1.004728        0.410665
       1.004307        0.403250
       1.003844        0.395537
       1.003334        0.387791
       1.002774        0.379871
       1.002157        0.372025
       1.001479        0.363780
       1.000733        0.355611
       0.999913        0.347459
       0.999010        0.338837
       0.998018        0.330093
       0.996926        0.321587
       0.995725        0.312615
       0.994404        0.303427
       0.992952        0.294238
       0.991354        0.284932
       0.989597        0.275386
       0.987664        0.265518
       0.985538        0.255826
       0.983201        0.245466
       0.980630        0.235211
       0.977802        0.224640
       0.974693        0.213911
       0.971273        0.202991
       0.967513        0.191912
       0.963378        0.180209
       0.958832        0.168789
       0.953832        0.156306
       0.948335        0.144150
       0.942292        0.131849
       0.935648        0.118833
       0.928344        0.105428
       0.920315        0.091408
       0.911489        0.077723
       0.901789        0.063195
       0.891129        0.048362
       0.879415        0.032824
       0.866543        0.016975
       0.852402        0.000670
       0.836868       -0.017065
       0.819807       -0.034482
       0.801072       -0.053398
       0.780501       -0.072869
       0.757920       -0.094090
       0.733138       -0.116243
       0.705947       -0.140798
       0.676120       -0.166648
       0.643413       -0.195224
       0.607558       -0.226232
       0.568136       -0.262745
       0.523732       -0.302710
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136405
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136404
       0.000000        1.136403
       0.000000        1.136403
       0.000000        1.136402
       0.000000        1.136402
       0.000000        1.136401
       0.000000        1.136399
       0.000000        1.136398
       0.000000        1.136396
       0.000000        1.136394
       0.000000        1.136391
       0.000000        1.136387
       0.000000        1.136383
       0.000000        1.136378
       0.000000        1.136371
       0.000000        1.136363
       0.000000        1.136353
       0.000000        1.136341
       0.000000        1.136326
       0.000000        1.136309
       0.000000        1.136287
       0.000000        1.136260
       0.000000        1.136227
       0.000001        1.136188
       0.000001        1.136140
       0.000001        1.136080
       0.000001        1.136010
       0.000002        1.135923
       0.000002        1.135818
       0.000003        1.135689
       0.000003        1.135535
       0.000004        1.135347
       0.000005        1.135119
       0.000007        1.134839
       0.000008        1.134506
       0.000010        1.134098
       0.000013        1.133600
       0.000016        1.132991
       0.000020        1.132277
       0.000024        1.131413
       0.000030        1.130353
       0.000037        1.129067
       0.000045        1.127508
       0.000055        1.125641
       0.000067        1.123385
       0.000082        1.120655
       0.000100        1.117369
       0.000122        1.113359
       0.000148        1.108650
       0.000180        1.102882
       0.000218        1.096205
       0.000265        1.087756
       0.000321        1.078075
       0.000388        1.066361
       0.000469        1.052337
       0.000567        1.035961
       0.000684        1.016610
       0.000825        0.993950
       0.000994        0.967581
       0.001196        0.937100
       0.001437        0.901851
       0.001725        0.862261
       0.002066        0.818396
       0.002469        0.768456
       0.002944        0.714718
       0.003502        0.656022
       0.004155        0.593040
       0.004914        0.527680
       0.005794        0.459816
       0.006808        0.389943
       0.007974        0.321812
       0.009307        0.251064
       0.010825        0.181242
       0.012548        0.114004
       0.014497        0.048531
       0.016694       -0.013948
       0.019162       -0.075657
       0.021930       -0.131656
       0.025026       -0.187303
       0.028482       -0.238109
       0.032332       -0.284017
       0.036614       -0.331283
       0.041371       -0.374731
       0.046648       -0.414667
       0.052495       -0.451359
       0.058969       -0.487530
