       0.002806        0.092694
       0.003317        0.013821
       0.003915       -0.072082
       0.004610       -0.153544
       0.005417       -0.240460
       0.006347       -0.323132
       0.007418       -0.406278
       0.008643       -0.486449
       0.010040       -0.563400
       0.011627       -0.634738
       0.013423       -0.703128
       0.015449       -0.763708
       0.017728       -0.819745
       0.020284       -0.870422
       0.023144       -0.914352
       0.026337       -0.953889
       0.029895       -0.986716
       0.033852       -1.014959
       0.038246       -1.038473
       0.043119       -1.055851
       0.048518       -1.067946
       0.054491       -1.076259
       0.061094       -1.077706
       0.068388       -1.074759
       0.076437       -1.067434
       0.085314       -1.055420
       0.095098       -1.039457
       0.105875       -1.019035
       0.117739       -0.996019
       0.130792       -0.970987
       0.145147       -0.941946
       0.160925       -0.909750
       0.178259       -0.874797
       0.197292       -0.838515
       0.218181       -0.798445
       0.241094       -0.758447
       0.266217       -0.715985
       0.293745       -0.671296
       0.323894       -0.624701
       0.356894       -0.575894
       0.392992       -0.525963
       0.432655       -0.475377
       0.477508       -0.421576
       0.000011        0.937020
       0.000011        0.936475
       0.000010        0.936627
       0.000010        0.937054
       0.000009        0.937654
       0.000009        0.938403
       0.000008        0.939267
       0.000008        0.940262
       0.000007        0.941403
       0.000006        0.942679
       0.000006        0.944095
       0.000005        0.945695
       0.000004        0.947440
       0.000003        0.949387
       0.000003        0.951504
       0.000002        0.953891
       0.000001        0.956476
       0.000001        0.959310
       0.000000        0.962414
       0.000000        0.965818
       0.000000        0.969523
       0.000000        0.973516
       0.000001        0.977924
       0.000002        0.982599
       0.000004        0.987718
       0.000007        0.993262
       0.000011        0.999133
       0.000016        1.005526
       0.000023        1.012330
       0.000032        1.019366
       0.000044        1.026875
       0.000059        1.034757
       0.000078        1.042850
       0.000102        1.051049
       0.000132        1.059456
       0.000169        1.067780
       0.000215        1.075786
       0.000271        1.083462
       0.000341        1.090263
       0.000426        1.095997
       0.000530        1.100272
       0.000656        1.102567
       0.000810        1.102321
       0.000996        1.099051
       0.001221        1.091947
       0.001491        1.080846
       0.001814        1.064869
       0.002199        1.043574
       0.002655        1.017172
       0.003194        0.984808
       0.003827        0.946514
       0.004566        0.902956
       0.005426        0.855004
       0.006422        0.803356
       0.007568        0.747841
       0.008883        0.691110
       0.010383        0.631716
       0.012090        0.570980
       0.014022        0.511671
       0.016204        0.452285
       0.018659        0.394668
       0.021414        0.337576
       0.024499        0.283807
       0.027946        0.232109
       0.031788        0.182375
       0.036066        0.134686
       0.040819        0.089634
       0.046095        0.047622
       0.051944        0.007240
       0.058421       -0.029869
       0.065586       -0.064071
       0.073507       -0.096121
       0.082255       -0.126212
       0.091910       -0.153483
       0.102559       -0.178170
       0.114298       -0.200497
       0.127229       -0.219261
       0.141467       -0.236741
       0.157135       -0.249856
       0.174367       -0.260605
       0.193309       -0.268735
       0.214120       -0.273283
       0.236972       -0.274755
       0.262052       -0.272903
       0.289560       -0.267444
       0.319716       -0.258901
       0.352753       -0.247064
       0.388924       -0.231827
       0.428699       -0.213485
       0.473715       -0.190294
       1.008322        0.729165
       1.008312        0.688166
       1.008300        0.664799
       1.008288        0.648382
       1.008274        0.634958
       1.008259        0.623722
       1.008242        0.613503
       1.008223        0.604280
       1.008203        0.595669
       1.008181        0.587587
       1.008156        0.579607
       1.008129        0.572185
       1.008099        0.564837
       1.008066        0.557813
       1.008030        0.550767
       1.007991        0.544017
       1.007947        0.537330
       1.007899        0.530655
       1.007846        0.524021
       1.007788        0.517452
       1.007724        0.510999
       1.007654        0.504407
       1.007577        0.498036
       1.007492        0.491478
       1.007398        0.484986
       1.007296        0.478536
       1.007182        0.471870
       1.007058        0.465515
       1.006921        0.458877
       1.006771        0.452241
       1.006605        0.445644
       1.006423        0.438908
       1.006223        0.432252
       1.006002        0.425379
       1.005760        0.418642
       1.005493        0.411482
       1.005200        0.404711
       1.004877        0.397826
       1.004522        0.390575
       1.004132        0.383510
       1.003703        0.376252
       1.003231        0.369001
       1.002711        0.361532
       1.002140        0.354184
       1.001512        0.346517
       1.000821        0.338996
       1.000061        0.331304
       0.999225        0.323418
       0.998305        0.315334
       0.997294        0.307591
       0.996182        0.299771
       0.994958        0.291411
       0.993613        0.282961
       0.992134        0.274462
       0.990507        0.265960
       0.988717        0.257340
       0.986750        0.248630
       0.984586        0.239539
       0.982207        0.230724
       0.979591        0.221395
       0.976715        0.212086
       0.973552        0.202800
       0.970075        0.193277
       0.966253        0.183308
       0.962051        0.173400
       0.957432        0.163382
       0.952356        0.152958
       0.946776        0.142894
       0.940645        0.132117
       0.933907        0.121352
       0.926504        0.110530
       0.918372        0.099251
       0.909438        0.087981
       0.899627        0.076232
       0.888854        0.064513
       0.877025        0.052762
       0.864042        0.040306
       0.849793        0.027963
       0.834159        0.014973
       0.817012        0.001934
       0.798209       -0.011681
       0.777598       -0.025813
       0.755014       -0.040048
       0.730277       -0.055393
       0.703196       -0.070886
       0.673563       -0.087940
       0.641156       -0.106090
       0.605738       -0.124573
       0.566689       -0.145690
       0.521996       -0.167130
